id	sentence	sentiment
db894b83-0b84-46af-a2e5-97708e0d9020	A solid movie with strong performances, though not without its flaws.	3
689ad59b-c283-49b4-a7ff-9486172d68c9	The film is a poignant exploration of love and loss, leaving the audience deeply moved.	4
c3124f5b-56e3-4503-aa27-82b81bd6d4f5	A thrilling ride from start to finish, with enough twists to keep you engaged.	3
7c4647db-56bf-47e0-8e34-a1d76c1ffe06	An enjoyable film that offers a satisfying experience overall.	3
d3230145-969e-4369-9a96-90d7128ec7fb	The movie is fine for a one-time watch but lacks any lasting impact.	2
9fab2a8e-1a97-497f-9fdf-fc549aa66098	The storyline is incoherent and the acting is abysmal.	0
d0dca9cf-b17d-4f66-814b-a13857c060a8	Nothing special, just another movie that fades into the background.	2
7abc54e5-3ed0-4c9b-b016-1b31d7b81b1b	An outstanding performance by the cast in a truly remarkable movie.	4
46f6b95d-87dc-4fe9-a640-5f828d4c1241	A complete waste of time, nothing redeeming about it.	0
f887dc3d-ea8e-4e4b-b3f6-b307e9d0ae95	An enjoyable film that offers a satisfying experience overall.	3
e107364f-c108-4501-a542-18b0b436a959	The story was predictable, but the acting was decent.	2
429a2817-b764-49e6-81d3-a64f1abba201	This movie does a good job at keeping the audience entertained.	3
97504ef3-3346-441f-ab3e-c4a2d5cdad12	An outstanding performance by the cast in a truly remarkable movie.	4
1b1afdaa-ad0b-4e0d-9b6a-883f82e53633	A complete waste of time, nothing redeeming about it.	0
3d5c5157-e75c-4af4-9940-b113b6860436	This is one of the worst films I've seen in a long time.	0
88272af3-1dff-4c98-8f77-551eb98e6b6f	The film was average, with nothing particularly good or bad to say.	2
8bcb7447-7af2-4f9c-952c-250cea02aebb	The film had potential, but it was bogged down by poor pacing.	1
7942ee3e-55e7-46b5-8e77-c3f7c790b41f	A solid movie with strong performances, though not without its flaws.	3
a49e03d1-b625-4c63-ba5b-534e47b2103b	An exceptional film that sets a new standard for the genre.	4
cf7e1d23-631f-4a6c-9bab-450334aaa173	The film is a poignant exploration of love and loss, leaving the audience deeply moved.	4
6a77084d-4294-41f5-8d4c-a4014cbd8078	The movie had some great moments, even if it wasn’t perfect.	3
c0097765-9c50-489f-8b10-aff0221f0b19	A mediocre effort that struggles to find its footing in a crowded genre.	1
0cf57ddc-561e-4cca-a660-c2ed450d8950	It’s a typical movie that doesn’t stand out in any way.	2
d769cb44-9767-4d35-8af1-4c263e884ba9	An exceptional film that sets a new standard for the genre.	4
f875246e-a70a-4d29-a1b3-07ebb1d248ac	It’s a typical movie that doesn’t stand out in any way.	2
e1618ae1-bc29-4470-b653-6e33d5234390	An uninspired plot and lackluster performances make this a movie to skip.	0
09fae07e-e30c-4b61-b916-e03353f3c6c7	The movie is fine for a one-time watch but lacks any lasting impact.	2
135fd090-b070-445c-b9a9-b708c1d90fb7	Despite a few strong performances, the plot ultimately falls flat.	1
1bc64d99-73a0-480e-8d91-ef8d922363bb	The storyline is incoherent and the acting is abysmal.	0
fba23187-5500-449c-a2f6-d308ec0010fe	An uninspired plot and lackluster performances make this a movie to skip.	0
12e35b24-6fce-400c-8b9e-555f4a3050fb	Terribly executed and painfully boring.	0
bde383e3-17d0-4429-9d2c-30ea7161a16b	An outstanding performance by the cast in a truly remarkable movie.	4
08e920f1-7c48-4d58-bbd8-9c3fe854ed59	This is one of the worst films I've seen in a long time.	0
cee7f5df-22f8-48f5-9dfe-ff7d8521d864	A thrilling ride from start to finish, with enough twists to keep you engaged.	3
d3a035d9-f68a-42bc-a06d-b30b4022bd21	An enjoyable film that offers a satisfying experience overall.	3
7c709402-e2f6-443c-a18f-a3f114970c7e	This is one of the worst films I've seen in a long time.	0
38e51b68-433a-465d-9590-3042ba443952	Nothing special, just another movie that fades into the background.	2
376efef7-47c3-461b-ad74-f2cd572b274f	An uninspired plot and lackluster performances make this a movie to skip.	0
9088118a-7e43-435f-ba31-9bedeb72bee2	Despite a few strong performances, the plot ultimately falls flat.	1
cb5b29c6-275f-48cc-9607-11d7d766f0e5	The movie fails to deliver on its promising premise, resulting in a forgettable experience.	1
5296e205-201f-4982-b87e-50357199dac7	A mediocre effort that struggles to find its footing in a crowded genre.	1
ff8869b4-3d6c-414e-82b7-ea76ff9482a0	The movie had some great moments, even if it wasn’t perfect.	3
21a1124f-c6f7-47c4-8605-ba58dd79ed08	The movie had some great moments, even if it wasn’t perfect.	3
8628937e-abb5-4190-9647-6ab90d3ac516	The film was average, with nothing particularly good or bad to say.	2
d710cb6e-5b33-4d35-9836-31225c94cf5e	One of the best films of the year, an absolute must-see.	4
8d256bdc-684b-49ff-bcdc-666fa43d554e	This movie does a good job at keeping the audience entertained.	3
2a089e64-156c-4304-8895-a8dbc8bf6d2e	Terribly executed and painfully boring.	0
dc16bbc9-4657-47d3-aa39-cefe58475a0e	This is one of the worst films I've seen in a long time.	0
ebaa669b-0d32-4ccd-bad5-eee021d58f23	A solid movie with strong performances, though not without its flaws.	3
d5925205-b786-4db8-9650-4192cbc13b11	An uninspired plot and lackluster performances make this a movie to skip.	0
a2a2baac-6d91-4196-81ab-41e341c06f17	This is one of the worst films I've seen in a long time.	0
bed8643b-03f7-49ed-a8fd-8d77d3f94ce6	An enjoyable film that offers a satisfying experience overall.	3
3354e6d5-ad3b-473f-81fc-9416c5f92819	The movie had some great moments, even if it wasn’t perfect.	3
34dbced4-36cd-4493-95f8-599638914dbf	An enjoyable film that offers a satisfying experience overall.	3
1c5bb749-4b91-49aa-8777-59b70fefd4b5	Terribly executed and painfully boring.	0
4367c57b-3568-4624-82fb-4da9f20026cb	The film is a poignant exploration of love and loss, leaving the audience deeply moved.	4
68b93899-7341-4493-973f-f50f2936b8f2	A thrilling ride from start to finish, with enough twists to keep you engaged.	3
38f87524-182e-43fd-ae8c-dc4ab4151b6e	A complete waste of time, nothing redeeming about it.	0
50d3cc7a-c074-43b7-aa71-2827195e4f78	An uninspired plot and lackluster performances make this a movie to skip.	0
641e1ee8-531e-4f19-8a30-9a90327e2104	A complete waste of time, nothing redeeming about it.	0
c772c854-4581-4429-a080-c604e43a82b9	Some aspects of the film were interesting, but overall it disappointed.	1
31032f5c-2cb5-4f20-8356-aa14c2cead83	An enjoyable film that offers a satisfying experience overall.	3
c0bcedc2-89b1-4575-8158-2ae38cc1a0f6	The movie fails to deliver on its promising premise, resulting in a forgettable experience.	1
cddbfd40-0bab-4e3a-9cec-634cebd09e0a	An outstanding performance by the cast in a truly remarkable movie.	4
abde339d-f178-4427-8221-75381ee21770	The film is a poignant exploration of love and loss, leaving the audience deeply moved.	4
748e9dbb-a7ef-413f-9f82-5ccef734cf18	An outstanding performance by the cast in a truly remarkable movie.	4
64f89a01-371c-4fcb-9dc6-c8b6972e370b	The movie is fine for a one-time watch but lacks any lasting impact.	2
e476669f-14a4-4444-afc7-5e9e85f8ba41	It’s a typical movie that doesn’t stand out in any way.	2
7bba2cf4-5a40-442c-b2b4-537655cf1449	An enjoyable film that offers a satisfying experience overall.	3
58baf20e-ea14-432c-9690-385c94cd2544	The story was predictable, but the acting was decent.	2
be4a731c-7989-4d38-8ee7-196b168cdac8	An uninspired plot and lackluster performances make this a movie to skip.	0
b50ca879-e1f9-4a43-832a-36fd1e55661a	The movie had some great moments, even if it wasn’t perfect.	3
7d22302d-cc17-4f24-9a79-d181476990d1	It’s a typical movie that doesn’t stand out in any way.	2
0c56f8bc-3f70-4084-ac64-96dc03954d57	One of the best films of the year, an absolute must-see.	4
a8b7fb1e-ca53-4018-a31f-c760838ef635	The movie had some great moments, even if it wasn’t perfect.	3
dd58553f-0200-4d26-9d79-ad55f813cdc2	This is one of the worst films I've seen in a long time.	0
6a0e3e97-d182-4223-b1af-3da57b29544d	The film is a poignant exploration of love and loss, leaving the audience deeply moved.	4
b8be6d2c-c5b7-4bd9-ab86-86c556eaa146	The film is a poignant exploration of love and loss, leaving the audience deeply moved.	4
31352752-2b85-40d7-bfff-e2427fd6173e	An exceptional film that sets a new standard for the genre.	4
2cd7c4f0-4860-4583-811b-e26a4cb26aab	An uninspired plot and lackluster performances make this a movie to skip.	0
4dcbdb4b-23ae-4dc5-bb52-fc112b05e3bb	Some aspects of the film were interesting, but overall it disappointed.	1
5dbcefab-588e-4f92-b438-b5b34c818c2f	The movie is fine for a one-time watch but lacks any lasting impact.	2
f29029ce-9984-4c06-86f7-52be4f213f2d	The film had potential, but it was bogged down by poor pacing.	1
6f4c252f-97c5-4935-98b8-25b51873880a	The film had potential, but it was bogged down by poor pacing.	1
4e6d520e-8341-487f-b844-72001ff3f727	A mediocre effort that struggles to find its footing in a crowded genre.	1
6f7c8494-291c-4ad1-a14c-78862f7cf9a9	The movie is fine for a one-time watch but lacks any lasting impact.	2
8991c533-10c4-442a-87d7-f92a997751ed	The story was predictable, but the acting was decent.	2
d2daf44a-3478-480b-b256-e4d8b3af01ac	An uninspired plot and lackluster performances make this a movie to skip.	0
3005fa2c-3cc7-4f24-b9fc-1692714a2a00	A thrilling ride from start to finish, with enough twists to keep you engaged.	3
aa822c03-e84a-438c-a1d3-f6b133c64662	The film was average, with nothing particularly good or bad to say.	2
47aec399-d534-42ae-a670-1ee33195fb1e	One of the best films of the year, an absolute must-see.	4
c3613df8-4d57-4eed-8c4d-d3639f6087e6	A mediocre effort that struggles to find its footing in a crowded genre.	1
f83a2a9c-c579-42c8-98d8-938ee805ba73	An exceptional film that sets a new standard for the genre.	4
4619df68-f38e-4eb9-b17b-f7700b3ff044	A complete waste of time, nothing redeeming about it.	0
309cf4ee-18a9-4132-9830-7971240a0ae9	The film had potential, but it was bogged down by poor pacing.	1
430d452b-2871-459e-a469-d3e6e423b519	The film is a poignant exploration of love and loss, leaving the audience deeply moved.	4
04f70d92-c526-495d-8b83-e24354fd2c57	The film had potential, but it was bogged down by poor pacing.	1
273408f0-ca12-47e8-88de-d6c92171c253	An outstanding performance by the cast in a truly remarkable movie.	4
43e1b5dd-5122-4487-85c7-dd5c16ed8656	The movie is fine for a one-time watch but lacks any lasting impact.	2
b0768f8d-88e6-4c12-9ed1-c24f56288561	An outstanding performance by the cast in a truly remarkable movie.	4
9ed7405a-28af-46c7-9258-0de1e06f7e3c	One of the best films of the year, an absolute must-see.	4
70f9df0a-cbf8-44b8-9cff-0d11cf760845	Despite a few strong performances, the plot ultimately falls flat.	1
82d7b5de-2269-4ece-a33f-c7a29ce9f013	An enjoyable film that offers a satisfying experience overall.	3
be3471c3-3c83-40cc-a9ee-e4a92ff05d19	The film is a poignant exploration of love and loss, leaving the audience deeply moved.	4
f005437e-c697-476d-ae5d-70d1fb8322de	The film had potential, but it was bogged down by poor pacing.	1
c207a22d-a769-4588-a52b-bb67bd75cd48	The movie fails to deliver on its promising premise, resulting in a forgettable experience.	1
3eb72bd3-3290-420b-8b1f-9b5f747f39d7	The movie had some great moments, even if it wasn’t perfect.	3
dc80cd75-f0cf-4541-bd9f-bb6b4f36808d	The storyline is incoherent and the acting is abysmal.	0
ebcc93a0-7c22-4de9-9fff-d120faeacb68	A thrilling ride from start to finish, with enough twists to keep you engaged.	3
07ac9d1d-1bdc-4e6c-811d-5a7d7fecc890	The film is a poignant exploration of love and loss, leaving the audience deeply moved.	4
52166ef3-c417-4707-b00b-523e031b41c2	The film is a poignant exploration of love and loss, leaving the audience deeply moved.	4
26cd78cc-7c3b-4d7f-b254-c3df4a795090	A thrilling ride from start to finish, with enough twists to keep you engaged.	3
ad6f8ebd-8b00-4c4a-86c6-fb85b711f457	The film had potential, but it was bogged down by poor pacing.	1
d69329ff-0019-4fde-8c38-9bd727197cf8	An uninspired plot and lackluster performances make this a movie to skip.	0
d0bc2424-8c5a-4b66-bb9b-ac00717c302e	This movie does a good job at keeping the audience entertained.	3
c2a64f24-4474-48ed-97c7-d11b46eb2190	Some aspects of the film were interesting, but overall it disappointed.	1
eb6f6339-43c5-450f-a26c-5e3b7234bfd1	A mediocre effort that struggles to find its footing in a crowded genre.	1
c55b29d8-311d-4c47-a318-7091fb205197	Despite a few strong performances, the plot ultimately falls flat.	1
9029c0a5-562e-4a55-8054-1dd5a2fcf60e	Terribly executed and painfully boring.	0
dd232267-05fa-456c-b307-63ec64e1de09	An uninspired plot and lackluster performances make this a movie to skip.	0
54158e19-808e-4497-a43f-5d84acc51105	Nothing special, just another movie that fades into the background.	2
fbf21a91-5b82-4f97-9563-670af983c5a3	Despite a few strong performances, the plot ultimately falls flat.	1
a5ca604b-702b-4ed0-b406-bd941bc40415	Some aspects of the film were interesting, but overall it disappointed.	1
493848d6-f424-4e9c-8b77-d73d2a9486e3	A solid movie with strong performances, though not without its flaws.	3
60b69125-d5e7-4584-ad4f-133a3eaf008e	A thrilling ride from start to finish, with enough twists to keep you engaged.	3
1b8ba48b-b466-4671-904d-e1bddc9522b7	Nothing special, just another movie that fades into the background.	2
25ce3d2b-36a0-4df4-9ed2-30986968bab0	It’s a typical movie that doesn’t stand out in any way.	2
4e66e251-cc83-4287-baaf-817c6103e2c4	The storyline is incoherent and the acting is abysmal.	0
ecc12da0-53a1-419c-9ddf-3618a9d03575	This movie does a good job at keeping the audience entertained.	3
456cc807-f77e-4170-bf55-9d7fe936a271	Terribly executed and painfully boring.	0
241d9fe5-065c-4d40-b8ff-66e01ff2685a	An enjoyable film that offers a satisfying experience overall.	3
1caeced0-9d8c-4910-9ba6-ce7e1b89c9f0	An enjoyable film that offers a satisfying experience overall.	3
b5de87f2-e6a4-4b3b-86ed-de95304d4bd8	Some aspects of the film were interesting, but overall it disappointed.	1
f380c308-a483-4610-babc-2e3af94c5317	The movie fails to deliver on its promising premise, resulting in a forgettable experience.	1
8569fcc9-2ca3-4cc5-a8fe-7c3285847896	The storyline is incoherent and the acting is abysmal.	0
6e5a2996-7bb0-42ae-ae25-8985bf2df566	The film is a poignant exploration of love and loss, leaving the audience deeply moved.	4
f8f67e16-aaf3-4020-b64a-4a6fd6a25cee	This movie does a good job at keeping the audience entertained.	3
1caa1229-0674-49a5-9861-63cb00d7b9e7	The story was predictable, but the acting was decent.	2
7b1e7ecc-cf28-4115-b361-bb68b97c898d	A mediocre effort that struggles to find its footing in a crowded genre.	1
495dde5e-bf2f-44e6-be00-bc5ad3fcf618	This is one of the worst films I've seen in a long time.	0
b0361fc6-2f18-4935-8aac-2a0944c87f97	The story was predictable, but the acting was decent.	2
ed2a0816-0090-47b4-a044-cc896d7ea391	The movie is fine for a one-time watch but lacks any lasting impact.	2
ef7bdeab-606b-466a-8f2a-11ac33f6a0de	The movie had some great moments, even if it wasn’t perfect.	3
40078618-3bdd-4513-8f70-1048492590d2	The film was average, with nothing particularly good or bad to say.	2
b1b7ee54-8038-4afd-8723-e075e80fda19	This is one of the worst films I've seen in a long time.	0
382dba1e-d3f3-4e0b-8f80-f0d7f775d18a	The movie is fine for a one-time watch but lacks any lasting impact.	2
1da88c15-8ab6-4b4f-80b5-c292d8c9fc39	The movie fails to deliver on its promising premise, resulting in a forgettable experience.	1
512992c2-cc4a-4509-b98c-91f5c7e559cb	This is one of the worst films I've seen in a long time.	0
21a16018-27a9-458e-bcda-9e352fb96b46	An exceptional film that sets a new standard for the genre.	4
04e1ee8c-04cd-4445-89b6-2de7ab85ad0a	Some aspects of the film were interesting, but overall it disappointed.	1
de2eaeb9-4fd6-454a-a4b4-e7c3f863e70a	The film is a poignant exploration of love and loss, leaving the audience deeply moved.	4
